"ID","Date","NDVI","Satellite"
94063,2019-09-23,0.729935559461043,"S2"
94063,2019-09-23,0.730600292825769,"S2"
94063,2019-09-30,0.503402957052335,"L8"
94063,2019-10-07,0.447442609746275,"L8"
94063,2019-10-08,0.368935200260501,"S2"
94063,2019-10-08,0.364315892102697,"S2"
94063,2019-10-13,0.291976840363937,"S2"
94063,2019-10-13,0.287469287469287,"S2"
94063,2019-10-23,0.179579363652705,"S2"
94063,2019-10-23,0.176957695769577,"S2"
94063,2019-10-23,0.233675715333823,"L8"
94063,2019-11-01,0.188005711565921,"L8"
94063,2019-11-02,0.173143008194555,"S2"
94063,2019-11-02,0.171308460325801,"S2"
94063,2019-11-12,0.0278475233964849,"S2"
94063,2019-11-12,0.0267872376727521,"S2"
94063,2019-11-24,0.179775280898876,"L8"
94063,2019-12-07,0.178103719224725,"S2"
94063,2019-12-07,0.170795993674223,"S2"
94063,2019-12-17,0.00297113752122243,"S2"
94063,2019-12-17,0.00271579956334202,"S2"
94063,2019-12-22,-0.0363220097766227,"S2"
94063,2019-12-22,-0.035995355438008,"S2"
94063,2019-12-26,0.210526315789474,"L8"
94159,2019-01-08,0.272160356347439,"L8"
94159,2019-01-21,-0.0319340171301681,"S2"
94159,2019-02-09,0.233093525179856,"L8"
94159,2019-02-25,0.266419981498612,"S2"
94159,2019-02-25,0.279432624113475,"L8"
94159,2019-03-22,0.238741958541816,"S2"
94159,2019-03-27,0.198717948717949,"S2"
94159,2019-04-01,0.190121786197564,"S2"
94159,2019-04-21,0.20845396641575,"S2"
94159,2019-04-26,0.244503664223851,"S2"
94159,2019-05-16,0.226016260162602,"L8"
94159,2019-06-01,0.265658747300216,"L8"
94159,2019-06-10,0.20523138832998,"S2"
94159,2019-06-25,0.336113427856547,"S2"
94159,2019-06-30,0.299152726482729,"S2"
94159,2019-07-03,0.439749608763693,"L8"
94159,2019-07-10,0.480362537764351,"S2"
94159,2019-07-19,0.762398557258792,"L8"
94159,2019-07-20,0.726004922067268,"S2"
94159,2019-07-25,0.779943686376435,"S2"
94159,2019-07-30,0.894502483301935,"S2"
94159,2019-08-04,0.891033373542421,"S2"
94159,2019-08-04,0.906674542232723,"L8"
94159,2019-08-09,0.92357155980158,"S2"
94159,2019-08-14,0.933919156414763,"S2"
94159,2019-08-19,0.91773002014775,"S2"
94159,2019-09-03,0.928991905813098,"S2"
94159,2019-09-18,0.901224489795918,"S2"
94159,2019-09-23,0.884266886326194,"S2"
94159,2019-09-28,0.719762062128222,"S2"
94159,2019-10-07,0.463695183321352,"L8"
94159,2019-10-08,0.388418079096045,"S2"
94159,2019-10-13,0.325894574836476,"S2"
94159,2019-10-23,0.26038961038961,"L8"
94159,2019-11-02,0.249862712795168,"S2"
94159,2019-11-12,0.0217391304347826,"S2"
94159,2019-11-22,0.225308641975309,"S2"
94159,2019-11-24,0.299065420560748,"L8"
94159,2019-12-07,0.332436069986541,"S2"
94159,2019-12-17,0.00850572298645384,"S2"
94159,2019-12-26,0.303426791277259,"L8"
94312,2019-01-02,0.0116348806525129,"S2"
94312,2019-01-02,0.0115331986707499,"S2"
94312,2019-01-13,-0.0399247077471765,"L8"
94312,2019-01-29,-0.0427946404156412,"L8"
94312,2019-02-01,-0.0185143373221946,"S2"
94312,2019-02-01,-0.0188022284122563,"S2"
94312,2019-02-16,0.00129214143075295,"S2"
94312,2019-02-16,0.00054259359739555,"S2"
