"","ID","NDVI","Date","Family","PLANTED","HARVESTED","Latitude","Longitude","das","dos","doh"
"3635",68121,0.765792968847454,2017-06-23,1,2017-04-24,2017-11-03,40.5395145960418,-89.5716619491577,60,114,307
"3636",68121,0.765791439009076,2017-06-23,1,2017-04-24,2017-11-03,40.5395145960418,-89.5716619491577,60,114,307
"3637",68121,0.843792059124868,2017-07-08,1,2017-04-24,2017-11-03,40.5395145960418,-89.5716619491577,75,114,307
"3638",68121,0.843792186204044,2017-07-08,1,2017-04-24,2017-11-03,40.5395145960418,-89.5716619491577,75,114,307
"3639",68121,0.843885291445361,2017-07-08,1,2017-04-24,2017-11-03,40.5395145960418,-89.5716619491577,75,114,307
"3640",68121,0.843885291445361,2017-07-08,1,2017-04-24,2017-11-03,40.5395145960418,-89.5716619491577,75,114,307
"3641",68121,0.796382541205876,2017-07-25,1,2017-04-24,2017-11-03,40.5395145960418,-89.5716619491577,92,114,307
"3642",68121,0.796386470049995,2017-07-25,1,2017-04-24,2017-11-03,40.5395145960418,-89.5716619491577,92,114,307
"3643",68121,0.796209463250331,2017-07-25,1,2017-04-24,2017-11-03,40.5395145960418,-89.5716619491577,92,114,307
"3644",68121,0.796201769558708,2017-07-25,1,2017-04-24,2017-11-03,40.5395145960418,-89.5716619491577,92,114,307
"3645",68121,0.782737875473698,2017-07-28,1,2017-04-24,2017-11-03,40.5395145960418,-89.5716619491577,95,114,307
"3646",68121,0.782400046379833,2017-07-28,1,2017-04-24,2017-11-03,40.5395145960418,-89.5716619491577,95,114,307
"3647",68121,0.753446993880835,2017-08-29,1,2017-04-24,2017-11-03,40.5395145960418,-89.5716619491577,127,114,307
"3648",68121,0.753434926378332,2017-08-29,1,2017-04-24,2017-11-03,40.5395145960418,-89.5716619491577,127,114,307
"3649",68121,0.753294897202215,2017-08-29,1,2017-04-24,2017-11-03,40.5395145960418,-89.5716619491577,127,114,307
"3650",68121,0.753294897202215,2017-08-29,1,2017-04-24,2017-11-03,40.5395145960418,-89.5716619491577,127,114,307
"3651",68121,0.657890871524422,2017-09-11,1,2017-04-24,2017-11-03,40.5395145960418,-89.5716619491577,140,114,307
"3652",68121,0.657824976130989,2017-09-11,1,2017-04-24,2017-11-03,40.5395145960418,-89.5716619491577,140,114,307
"3653",68121,0.658017206400199,2017-09-11,1,2017-04-24,2017-11-03,40.5395145960418,-89.5716619491577,140,114,307
"3654",68121,0.658003790718368,2017-09-11,1,2017-04-24,2017-11-03,40.5395145960418,-89.5716619491577,140,114,307
"3655",68121,0.311865374316939,2017-09-23,1,2017-04-24,2017-11-03,40.5395145960418,-89.5716619491577,152,114,307
"3656",68121,0.31186257620757,2017-09-23,1,2017-04-24,2017-11-03,40.5395145960418,-89.5716619491577,152,114,307
"3657",68121,0.31204068825479,2017-09-23,1,2017-04-24,2017-11-03,40.5395145960418,-89.5716619491577,152,114,307
"3658",68121,0.31204068825479,2017-09-23,1,2017-04-24,2017-11-03,40.5395145960418,-89.5716619491577,152,114,307
"3659",68121,0.301282423821392,2017-10-01,1,2017-04-24,2017-11-03,40.5395145960418,-89.5716619491577,160,114,307
"3660",68121,0.30140543182695,2017-10-01,1,2017-04-24,2017-11-03,40.5395145960418,-89.5716619491577,160,114,307
"3661",68121,0.162734380830404,2017-10-08,1,2017-04-24,2017-11-03,40.5395145960418,-89.5716619491577,167,114,307
"3662",68121,0.162743969779876,2017-10-08,1,2017-04-24,2017-11-03,40.5395145960418,-89.5716619491577,167,114,307
"3663",68121,0.162550661279722,2017-10-08,1,2017-04-24,2017-11-03,40.5395145960418,-89.5716619491577,167,114,307
"3664",68121,0.162558331029062,2017-10-08,1,2017-04-24,2017-11-03,40.5395145960418,-89.5716619491577,167,114,307
"3665",68121,0.11655349640303,2017-10-13,1,2017-04-24,2017-11-03,40.5395145960418,-89.5716619491577,172,114,307
"3666",68121,0.116573199620125,2017-10-13,1,2017-04-24,2017-11-03,40.5395145960418,-89.5716619491577,172,114,307
"3667",68121,0.116432114123112,2017-10-13,1,2017-04-24,2017-11-03,40.5395145960418,-89.5716619491577,172,114,307
"3668",68121,0.116432114123112,2017-10-13,1,2017-04-24,2017-11-03,40.5395145960418,-89.5716619491577,172,114,307
"3669",68121,0.133705593472403,2017-10-16,1,2017-04-24,2017-11-03,40.5395145960418,-89.5716619491577,175,114,307
"3670",68121,0.133661857137066,2017-10-16,1,2017-04-24,2017-11-03,40.5395145960418,-89.5716619491577,175,114,307
"3671",68121,0.13355200223397,2017-10-16,1,2017-04-24,2017-11-03,40.5395145960418,-89.5716619491577,175,114,307
"3672",68121,0.133626157878906,2017-10-16,1,2017-04-24,2017-11-03,40.5395145960418,-89.5716619491577,175,114,307
"3673",68121,0.102101217070663,2017-10-21,1,2017-04-24,2017-11-03,40.5395145960418,-89.5716619491577,180,114,307
"3674",68121,0.102065310099112,2017-10-21,1,2017-04-24,2017-11-03,40.5395145960418,-89.5716619491577,180,114,307
"3675",68121,0.158197607842091,2017-11-10,1,2017-04-24,2017-11-03,40.5395145960418,-89.5716619491577,200,114,307
"3676",68121,0.158200635635679,2017-11-10,1,2017-04-24,2017-11-03,40.5395145960418,-89.5716619491577,200,114,307
"3677",68121,0.158145632443251,2017-11-10,1,2017-04-24,2017-11-03,40.5395145960418,-89.5716619491577,200,114,307
"3678",68121,0.158145632443251,2017-11-10,1,2017-04-24,2017-11-03,40.5395145960418,-89.5716619491577,200,114,307
"3679",68121,0.146027993475448,2017-11-22,1,2017-04-24,2017-11-03,40.5395145960418,-89.5716619491577,212,114,307
"3680",68121,0.146020333241195,2017-11-22,1,2017-04-24,2017-11-03,40.5395145960418,-89.5716619491577,212,114,307
"3681",68121,0.145859635305267,2017-11-22,1,2017-04-24,2017-11-03,40.5395145960418,-89.5716619491577,212,114,307
"3682",68121,0.145859635305267,2017-11-22,1,2017-04-24,2017-11-03,40.5395145960418,-89.5716619491577,212,114,307
"3683",68121,0.149502423277883,2017-11-30,1,2017-04-24,2017-11-03,40.5395145960418,-89.5716619491577,220,114,307
"3684",68121,0.149517728016607,2017-11-30,1,2017-04-24,2017-11-03,40.5395145960418,-89.5716619491577,220,114,307
"3685",68121,0.149442244497392,2017-11-30,1,2017-04-24,2017-11-03,40.5395145960418,-89.5716619491577,220,114,307
"3686",68121,0.149439343260595,2017-11-30,1,2017-04-24,2017-11-03,40.5395145960418,-89.5716619491577,220,114,307
"3687",68121,0.153301880277343,2017-12-07,1,2017-04-24,2017-11-03,40.5395145960418,-89.5716619491577,227,114,307
"3688",68121,0.153320728547422,2017-12-07,1,2017-04-24,2017-11-03,40.5395145960418,-89.5716619491577,227,114,307
"3689",68121,0.153453943228765,2017-12-07,1,2017-04-24,2017-11-03,40.5395145960418,-89.5716619491577,227,114,307
"3690",68121,0.15346165760986,2017-12-07,1,2017-04-24,2017-11-03,40.5395145960418,-89.5716619491577,227,114,307
"3691",68121,0.155999952412993,2017-12-12,1,2017-04-24,2017-11-03,40.5395145960418,-89.5716619491577,232,114,307
"3692",68121,0.156016806728831,2017-12-12,1,2017-04-24,2017-11-03,40.5395145960418,-89.5716619491577,232,114,307
"3693",68121,0.0853692027081696,2017-12-15,1,2017-04-24,2017-11-03,40.5395145960418,-89.5716619491577,235,114,307
"3694",68121,0.0853977025462552,2017-12-15,1,2017-04-24,2017-11-03,40.5395145960418,-89.5716619491577,235,114,307
"3695",68121,0.137663916362683,2017-12-20,1,2017-04-24,2017-11-03,40.5395145960418,-89.5716619491577,240,114,307
"3696",68121,0.137695223983345,2017-12-20,1,2017-04-24,2017-11-03,40.5395145960418,-89.5716619491577,240,114,307
"3697",68121,0.137365769036093,2017-12-20,1,2017-04-24,2017-11-03,40.5395145960418,-89.5716619491577,240,114,307
"3698",68121,0.137334882366468,2017-12-20,1,2017-04-24,2017-11-03,40.5395145960418,-89.5716619491577,240,114,307
"3699",68121,0.0137344074835196,2017-12-25,1,2017-04-24,2017-11-03,40.5395145960418,-89.5716619491577,245,114,307
"3700",68121,0.0136254798005166,2017-12-25,1,2017-04-24,2017-11-03,40.5395145960418,-89.5716619491577,245,114,307
"3701",68122,0.141644220510774,2017-01-04,1,2017-04-22,2017-09-28,41.0311181746263,-89.5640080337524,-108,112,271
"3702",68122,0.141566747802632,2017-01-04,1,2017-04-22,2017-09-28,41.0311181746263,-89.5640080337524,-108,112,271
"3703",68122,0.118615333914309,2017-02-13,1,2017-04-22,2017-09-28,41.0311181746263,-89.5640080337524,-68,112,271
"3704",68122,0.14963041734607,2017-03-22,1,2017-04-22,2017-09-28,41.0311181746263,-89.5640080337524,-31,112,271
"3705",68122,0.149449860425739,2017-03-22,1,2017-04-22,2017-09-28,41.0311181746263,-89.5640080337524,-31,112,271
"3706",68122,0.312834213161235,2017-06-10,1,2017-04-22,2017-09-28,41.0311181746263,-89.5640080337524,49,112,271
"3707",68122,0.312993167294442,2017-06-10,1,2017-04-22,2017-09-28,41.0311181746263,-89.5640080337524,49,112,271
"3708",68122,0.689541712075231,2017-06-23,1,2017-04-22,2017-09-28,41.0311181746263,-89.5640080337524,62,112,271
"3709",68122,0.689034445004516,2017-06-23,1,2017-04-22,2017-09-28,41.0311181746263,-89.5640080337524,62,112,271
"3710",68122,0.810402697974765,2017-07-08,1,2017-04-22,2017-09-28,41.0311181746263,-89.5640080337524,77,112,271
"3711",68122,0.810029812100543,2017-07-08,1,2017-04-22,2017-09-28,41.0311181746263,-89.5640080337524,77,112,271
"3712",68122,0.788996021521253,2017-07-25,1,2017-04-22,2017-09-28,41.0311181746263,-89.5640080337524,94,112,271
"3713",68122,0.788836762661153,2017-07-25,1,2017-04-22,2017-09-28,41.0311181746263,-89.5640080337524,94,112,271
"3714",68122,0.580502652897469,2017-07-28,1,2017-04-22,2017-09-28,41.0311181746263,-89.5640080337524,97,112,271
"3715",68122,0.580993529800655,2017-07-28,1,2017-04-22,2017-09-28,41.0311181746263,-89.5640080337524,97,112,271
"3716",68122,0.668746173586704,2017-09-11,1,2017-04-22,2017-09-28,41.0311181746263,-89.5640080337524,142,112,271
"3717",68122,0.668411540449086,2017-09-11,1,2017-04-22,2017-09-28,41.0311181746263,-89.5640080337524,142,112,271
"3718",68122,0.308952160614197,2017-09-23,1,2017-04-22,2017-09-28,41.0311181746263,-89.5640080337524,154,112,271
"3719",68122,0.308561036357605,2017-09-23,1,2017-04-22,2017-09-28,41.0311181746263,-89.5640080337524,154,112,271
"3720",68122,0.146742981777682,2017-10-08,1,2017-04-22,2017-09-28,41.0311181746263,-89.5640080337524,169,112,271
"3721",68122,0.146847392052556,2017-10-08,1,2017-04-22,2017-09-28,41.0311181746263,-89.5640080337524,169,112,271
"3722",68122,0.10341398191327,2017-10-13,1,2017-04-22,2017-09-28,41.0311181746263,-89.5640080337524,174,112,271
"3723",68122,0.10291944392812,2017-10-13,1,2017-04-22,2017-09-28,41.0311181746263,-89.5640080337524,174,112,271
"3724",68122,0.134407698593798,2017-10-16,1,2017-04-22,2017-09-28,41.0311181746263,-89.5640080337524,177,112,271
"3725",68122,0.134375073728662,2017-10-16,1,2017-04-22,2017-09-28,41.0311181746263,-89.5640080337524,177,112,271
"3726",68122,0.155576637090405,2017-10-21,1,2017-04-22,2017-09-28,41.0311181746263,-89.5640080337524,182,112,271
"3727",68122,0.154964358312612,2017-10-21,1,2017-04-22,2017-09-28,41.0311181746263,-89.5640080337524,182,112,271
"3728",68122,0.121684005022834,2017-11-10,1,2017-04-22,2017-09-28,41.0311181746263,-89.5640080337524,202,112,271
"3729",68122,0.121964795902245,2017-11-10,1,2017-04-22,2017-09-28,41.0311181746263,-89.5640080337524,202,112,271
"3730",68122,0.130753022281668,2017-11-22,1,2017-04-22,2017-09-28,41.0311181746263,-89.5640080337524,214,112,271
"3731",68122,0.130795715843006,2017-11-22,1,2017-04-22,2017-09-28,41.0311181746263,-89.5640080337524,214,112,271
"3732",68122,0.136412750843815,2017-11-30,1,2017-04-22,2017-09-28,41.0311181746263,-89.5640080337524,222,112,271
"3733",68122,0.135839421343296,2017-11-30,1,2017-04-22,2017-09-28,41.0311181746263,-89.5640080337524,222,112,271
"3734",68122,0.158112581622822,2017-12-05,1,2017-04-22,2017-09-28,41.0311181746263,-89.5640080337524,227,112,271
"3735",68122,0.157715916489473,2017-12-05,1,2017-04-22,2017-09-28,41.0311181746263,-89.5640080337524,227,112,271
"3736",68122,0.145492985791902,2017-12-07,1,2017-04-22,2017-09-28,41.0311181746263,-89.5640080337524,229,112,271
"3737",68122,0.145355019351397,2017-12-07,1,2017-04-22,2017-09-28,41.0311181746263,-89.5640080337524,229,112,271
"3738",68122,0.147866510832213,2017-12-12,1,2017-04-22,2017-09-28,41.0311181746263,-89.5640080337524,234,112,271
"3739",68122,0.148030295977654,2017-12-12,1,2017-04-22,2017-09-28,41.0311181746263,-89.5640080337524,234,112,271
"3740",68122,0.130740055864955,2017-12-20,1,2017-04-22,2017-09-28,41.0311181746263,-89.5640080337524,242,112,271
"3741",68122,0.13085508038827,2017-12-20,1,2017-04-22,2017-09-28,41.0311181746263,-89.5640080337524,242,112,271
"3742",68123,0.143531117637111,2017-01-04,1,2017-04-24,2017-09-30,41.1801714402693,-89.6777673288132,-110,114,273
"3743",68123,0.144201019358369,2017-01-04,1,2017-04-24,2017-09-30,41.1801714402693,-89.6777673288132,-110,114,273
"3744",68123,0.127018316469947,2017-02-13,1,2017-04-24,2017-09-30,41.1801714402693,-89.6777673288132,-70,114,273
"3745",68123,0.150172987414277,2017-03-22,1,2017-04-24,2017-09-30,41.1801714402693,-89.6777673288132,-33,114,273
"3746",68123,0.150591802100162,2017-03-22,1,2017-04-24,2017-09-30,41.1801714402693,-89.6777673288132,-33,114,273
"3747",68123,0.262218477265143,2017-06-10,1,2017-04-24,2017-09-30,41.1801714402693,-89.6777673288132,47,114,273
"3748",68123,0.262009299860292,2017-06-10,1,2017-04-24,2017-09-30,41.1801714402693,-89.6777673288132,47,114,273
"3749",68123,0.534390845092575,2017-06-23,1,2017-04-24,2017-09-30,41.1801714402693,-89.6777673288132,60,114,273
"3750",68123,0.534484835710825,2017-06-23,1,2017-04-24,2017-09-30,41.1801714402693,-89.6777673288132,60,114,273
"3751",68123,0.47333563146634,2017-07-08,1,2017-04-24,2017-09-30,41.1801714402693,-89.6777673288132,75,114,273
"3752",68123,0.474018824472625,2017-07-08,1,2017-04-24,2017-09-30,41.1801714402693,-89.6777673288132,75,114,273
"3753",68123,0.788095457546012,2017-07-25,1,2017-04-24,2017-09-30,41.1801714402693,-89.6777673288132,92,114,273
"3754",68123,0.787890016449455,2017-07-25,1,2017-04-24,2017-09-30,41.1801714402693,-89.6777673288132,92,114,273
"3755",68123,0.802083810932612,2017-07-28,1,2017-04-24,2017-09-30,41.1801714402693,-89.6777673288132,95,114,273
"3756",68123,0.802222604872981,2017-07-28,1,2017-04-24,2017-09-30,41.1801714402693,-89.6777673288132,95,114,273
"3757",68123,0.746421096486884,2017-08-29,1,2017-04-24,2017-09-30,41.1801714402693,-89.6777673288132,127,114,273
"3758",68123,0.747238776733942,2017-08-29,1,2017-04-24,2017-09-30,41.1801714402693,-89.6777673288132,127,114,273
"3759",68123,0.557317783288962,2017-09-11,1,2017-04-24,2017-09-30,41.1801714402693,-89.6777673288132,140,114,273
"3760",68123,0.558904401578775,2017-09-11,1,2017-04-24,2017-09-30,41.1801714402693,-89.6777673288132,140,114,273
"3761",68123,0.231627046625513,2017-09-23,1,2017-04-24,2017-09-30,41.1801714402693,-89.6777673288132,152,114,273
"3762",68123,0.23190350583876,2017-09-23,1,2017-04-24,2017-09-30,41.1801714402693,-89.6777673288132,152,114,273
"3763",68123,0.152207749717999,2017-10-08,1,2017-04-24,2017-09-30,41.1801714402693,-89.6777673288132,167,114,273
"3764",68123,0.152708439153169,2017-10-08,1,2017-04-24,2017-09-30,41.1801714402693,-89.6777673288132,167,114,273
"3765",68123,0.10519906719118,2017-10-13,1,2017-04-24,2017-09-30,41.1801714402693,-89.6777673288132,172,114,273
"3766",68123,0.105814776429455,2017-10-13,1,2017-04-24,2017-09-30,41.1801714402693,-89.6777673288132,172,114,273
"3767",68123,0.135341899273664,2017-10-16,1,2017-04-24,2017-09-30,41.1801714402693,-89.6777673288132,175,114,273
"3768",68123,0.136216777444813,2017-10-16,1,2017-04-24,2017-09-30,41.1801714402693,-89.6777673288132,175,114,273
"3769",68123,0.104843208972455,2017-10-21,1,2017-04-24,2017-09-30,41.1801714402693,-89.6777673288132,180,114,273
"3770",68123,0.104750947460628,2017-10-21,1,2017-04-24,2017-09-30,41.1801714402693,-89.6777673288132,180,114,273
"3771",68123,0.114010386594636,2017-11-10,1,2017-04-24,2017-09-30,41.1801714402693,-89.6777673288132,200,114,273
"3772",68123,0.11432350943048,2017-11-10,1,2017-04-24,2017-09-30,41.1801714402693,-89.6777673288132,200,114,273
"3773",68123,0.120164959211088,2017-11-22,1,2017-04-24,2017-09-30,41.1801714402693,-89.6777673288132,212,114,273
"3774",68123,0.120396328622691,2017-11-22,1,2017-04-24,2017-09-30,41.1801714402693,-89.6777673288132,212,114,273
"3775",68123,0.123810258718096,2017-11-30,1,2017-04-24,2017-09-30,41.1801714402693,-89.6777673288132,220,114,273
"3776",68123,0.123928371920037,2017-11-30,1,2017-04-24,2017-09-30,41.1801714402693,-89.6777673288132,220,114,273
"3777",68123,0.14326395721339,2017-12-05,1,2017-04-24,2017-09-30,41.1801714402693,-89.6777673288132,225,114,273
"3778",68123,0.143282250403383,2017-12-05,1,2017-04-24,2017-09-30,41.1801714402693,-89.6777673288132,225,114,273
"3779",68123,0.133905619687195,2017-12-07,1,2017-04-24,2017-09-30,41.1801714402693,-89.6777673288132,227,114,273
"3780",68123,0.133850569258769,2017-12-07,1,2017-04-24,2017-09-30,41.1801714402693,-89.6777673288132,227,114,273
"3781",68123,0.136288763480389,2017-12-12,1,2017-04-24,2017-09-30,41.1801714402693,-89.6777673288132,232,114,273
"3782",68123,0.136562337347202,2017-12-12,1,2017-04-24,2017-09-30,41.1801714402693,-89.6777673288132,232,114,273
"3783",68123,0.105435510009406,2017-12-20,1,2017-04-24,2017-09-30,41.1801714402693,-89.6777673288132,240,114,273
"3784",68123,0.105736873207501,2017-12-20,1,2017-04-24,2017-09-30,41.1801714402693,-89.6777673288132,240,114,273
"3785",68125,0.31624084725812,2017-02-17,1,2017-04-14,2017-09-22,39.0536680324388,-85.8822512626648,-56,104,265
"3786",68125,0.3967026189431,2017-03-09,1,2017-04-14,2017-09-22,39.0536680324388,-85.8822512626648,-36,104,265
"3787",68125,0.155672681789574,2017-04-18,1,2017-04-14,2017-09-22,39.0536680324388,-85.8822512626648,4,104,265
"3788",68125,0.78380919321032,2017-07-02,1,2017-04-14,2017-09-22,39.0536680324388,-85.8822512626648,79,104,265
"3789",68125,0.778511256783133,2017-07-07,1,2017-04-14,2017-09-22,39.0536680324388,-85.8822512626648,84,104,265
"3790",68125,0.52459864105367,2017-09-05,1,2017-04-14,2017-09-22,39.0536680324388,-85.8822512626648,144,104,265
"3791",68125,0.249948333765785,2017-09-20,1,2017-04-14,2017-09-22,39.0536680324388,-85.8822512626648,159,104,265
"3792",68125,0.203562973300679,2017-09-25,1,2017-04-14,2017-09-22,39.0536680324388,-85.8822512626648,164,104,265
"3793",68127,0.145484003916905,2017-02-17,1,2017-04-20,2017-10-05,39.2704541119257,-85.8066987991333,-62,110,278
"3794",68127,0.145484003916905,2017-02-17,1,2017-04-20,2017-10-05,39.2704541119257,-85.8066987991333,-62,110,278
"3795",68127,0.166849410277794,2017-03-09,1,2017-04-20,2017-10-05,39.2704541119257,-85.8066987991333,-42,110,278
"3796",68127,0.166848224896712,2017-03-09,1,2017-04-20,2017-10-05,39.2704541119257,-85.8066987991333,-42,110,278
"3797",68127,0.23782389778215,2017-04-18,1,2017-04-20,2017-10-05,39.2704541119257,-85.8066987991333,-2,110,278
"3798",68127,0.155781730503535,2017-05-08,1,2017-04-20,2017-10-05,39.2704541119257,-85.8066987991333,18,110,278
"3799",68127,0.377657718842418,2017-07-02,1,2017-04-20,2017-10-05,39.2704541119257,-85.8066987991333,73,110,278
"3800",68127,0.377777021518154,2017-07-02,1,2017-04-20,2017-10-05,39.2704541119257,-85.8066987991333,73,110,278
"3801",68127,0.379492996999332,2017-07-07,1,2017-04-20,2017-10-05,39.2704541119257,-85.8066987991333,78,110,278
"3802",68127,0.379494995278759,2017-07-07,1,2017-04-20,2017-10-05,39.2704541119257,-85.8066987991333,78,110,278
"3803",68127,0.749226168668434,2017-09-05,1,2017-04-20,2017-10-05,39.2704541119257,-85.8066987991333,138,110,278
"3804",68127,0.383979997459558,2017-09-20,1,2017-04-20,2017-10-05,39.2704541119257,-85.8066987991333,153,110,278
"3805",68127,0.251549805004594,2017-09-25,1,2017-04-20,2017-10-05,39.2704541119257,-85.8066987991333,158,110,278
"3806",68127,0.199648024281194,2017-11-29,1,2017-04-20,2017-10-05,39.2704541119257,-85.8066987991333,223,110,278
"3807",68129,0.0819084883681278,2017-02-24,1,2017-04-24,2017-10-01,41.3028451293765,-82.7914602394104,-59,114,274
"3808",68129,0.0550763482269397,2017-03-16,1,2017-04-24,2017-10-01,41.3028451293765,-82.7914602394104,-39,114,274
"3809",68129,0.147140833367549,2017-04-05,1,2017-04-24,2017-10-01,41.3028451293765,-82.7914602394104,-19,114,274
"3810",68129,0.132897321743735,2017-04-25,1,2017-04-24,2017-10-01,41.3028451293765,-82.7914602394104,1,114,274
"3811",68129,0.143147278999636,2017-05-15,1,2017-04-24,2017-10-01,41.3028451293765,-82.7914602394104,21,114,274
"3812",68129,0.764085832476548,2017-06-24,1,2017-04-24,2017-10-01,41.3028451293765,-82.7914602394104,61,114,274
"3813",68129,0.832416016882012,2017-07-09,1,2017-04-24,2017-10-01,41.3028451293765,-82.7914602394104,76,114,274
"3814",68129,0.817699780810878,2017-07-29,1,2017-04-24,2017-10-01,41.3028451293765,-82.7914602394104,96,114,274
"3815",68129,0.75751309589727,2017-08-23,1,2017-04-24,2017-10-01,41.3028451293765,-82.7914602394104,121,114,274
"3816",68129,0.206187529155762,2017-09-27,1,2017-04-24,2017-10-01,41.3028451293765,-82.7914602394104,156,114,274
"3817",68129,0.142403658201739,2017-10-17,1,2017-04-24,2017-10-01,41.3028451293765,-82.7914602394104,176,114,274
"3818",68129,0.134675860316758,2017-10-22,1,2017-04-24,2017-10-01,41.3028451293765,-82.7914602394104,181,114,274
"3819",68129,0.184669326561618,2017-11-26,1,2017-04-24,2017-10-01,41.3028451293765,-82.7914602394104,216,114,274
"3820",68129,0.19500243276555,2017-12-01,1,2017-04-24,2017-10-01,41.3028451293765,-82.7914602394104,221,114,274
"3821",68132,0.0771884358042405,2017-02-24,1,2017-04-28,2017-10-14,41.2767985931044,-82.6286995410919,-63,118,287
"3822",68132,0.0398394590112923,2017-03-16,1,2017-04-28,2017-10-14,41.2767985931044,-82.6286995410919,-43,118,287
"3823",68132,0.226599257109256,2017-04-05,1,2017-04-28,2017-10-14,41.2767985931044,-82.6286995410919,-23,118,287
"3824",68132,0.185410969313598,2017-04-25,1,2017-04-28,2017-10-14,41.2767985931044,-82.6286995410919,-3,118,287
"3825",68132,0.188301954478325,2017-05-15,1,2017-04-28,2017-10-14,41.2767985931044,-82.6286995410919,17,118,287
"3826",68132,0.560420296043725,2017-06-24,1,2017-04-28,2017-10-14,41.2767985931044,-82.6286995410919,57,118,287
"3827",68132,0.775565135700119,2017-07-09,1,2017-04-28,2017-10-14,41.2767985931044,-82.6286995410919,72,118,287
"3828",68132,0.787916124480771,2017-07-29,1,2017-04-28,2017-10-14,41.2767985931044,-82.6286995410919,92,118,287
"3829",68132,0.668592048488215,2017-08-23,1,2017-04-28,2017-10-14,41.2767985931044,-82.6286995410919,117,118,287
"3830",68132,0.58546867359693,2017-09-27,1,2017-04-28,2017-10-14,41.2767985931044,-82.6286995410919,152,118,287
"3831",68132,0.592765270341274,2017-10-02,1,2017-04-28,2017-10-14,41.2767985931044,-82.6286995410919,157,118,287
"3832",68132,0.304147359732739,2017-10-17,1,2017-04-28,2017-10-14,41.2767985931044,-82.6286995410919,172,118,287
"3833",68132,0.282411146337046,2017-10-22,1,2017-04-28,2017-10-14,41.2767985931044,-82.6286995410919,177,118,287
"3834",68132,0.160306002871861,2017-11-26,1,2017-04-28,2017-10-14,41.2767985931044,-82.6286995410919,212,118,287
"3835",68132,0.162899331730985,2017-12-01,1,2017-04-28,2017-10-14,41.2767985931044,-82.6286995410919,217,118,287
"3836",68142,0.125141897427307,2017-03-02,1,2017-04-22,2017-10-18,39.792583510902,-88.2030272483826,-51,112,291
"3837",68142,0.415063682958724,2017-06-10,1,2017-04-22,2017-10-18,39.792583510902,-88.2030272483826,49,112,291
"3838",68142,0.816743488798098,2017-07-25,1,2017-04-22,2017-10-18,39.792583510902,-88.2030272483826,94,112,291
"3839",68142,0.698057445472124,2017-08-29,1,2017-04-22,2017-10-18,39.792583510902,-88.2030272483826,129,112,291
"3840",68142,0.129099737879809,2017-10-08,1,2017-04-22,2017-10-18,39.792583510902,-88.2030272483826,169,112,291
"3841",68142,0.0828904802654112,2017-10-13,1,2017-04-22,2017-10-18,39.792583510902,-88.2030272483826,174,112,291
"3842",68142,0.11359886112121,2017-11-22,1,2017-04-22,2017-10-18,39.792583510902,-88.2030272483826,214,112,291
"3843",68142,0.0611094307859241,2017-12-07,1,2017-04-22,2017-10-18,39.792583510902,-88.2030272483826,229,112,291
"3844",68145,0.149584984166857,2017-03-22,1,2017-04-19,2017-10-01,40.8576751226375,-87.4320316314697,-28,109,274
"3845",68145,0.295513281881877,2017-06-10,1,2017-04-19,2017-10-01,40.8576751226375,-87.4320316314697,52,109,274
"3846",68145,0.839261496337531,2017-07-25,1,2017-04-19,2017-10-01,40.8576751226375,-87.4320316314697,97,109,274
"3847",68145,0.721962015702068,2017-09-03,1,2017-04-19,2017-10-01,40.8576751226375,-87.4320316314697,137,109,274
"3848",68145,0.493751464315955,2017-09-23,1,2017-04-19,2017-10-01,40.8576751226375,-87.4320316314697,157,109,274
"3849",68145,0.218355192398988,2017-10-08,1,2017-04-19,2017-10-01,40.8576751226375,-87.4320316314697,172,109,274
"3850",68145,0.114605301299255,2017-10-13,1,2017-04-19,2017-10-01,40.8576751226375,-87.4320316314697,177,109,274
"3851",68145,0.1335106143571,2017-11-22,1,2017-04-19,2017-10-01,40.8576751226375,-87.4320316314697,217,109,274
"3852",68145,0.129272163715178,2017-12-12,1,2017-04-19,2017-10-01,40.8576751226375,-87.4320316314697,237,109,274
"3853",68146,0.314982385535747,2017-06-09,1,2017-04-23,2017-09-30,41.3464664925416,-95.7485961914063,47,113,273
"3854",68146,0.314874173532129,2017-06-09,1,2017-04-23,2017-09-30,41.3464664925416,-95.7485961914063,47,113,273
"3855",68146,0.837126742752299,2017-07-14,1,2017-04-23,2017-09-30,41.3464664925416,-95.7485961914063,82,113,273
"3856",68146,0.837159747439678,2017-07-14,1,2017-04-23,2017-09-30,41.3464664925416,-95.7485961914063,82,113,273
"3857",68146,0.784627297108559,2017-07-19,1,2017-04-23,2017-09-30,41.3464664925416,-95.7485961914063,87,113,273
"3858",68146,0.784847247761509,2017-07-19,1,2017-04-23,2017-09-30,41.3464664925416,-95.7485961914063,87,113,273
"3859",68146,0.761659013510201,2017-08-08,1,2017-04-23,2017-09-30,41.3464664925416,-95.7485961914063,107,113,273
"3860",68146,0.761816556657613,2017-08-08,1,2017-04-23,2017-09-30,41.3464664925416,-95.7485961914063,107,113,273
"3861",68146,0.736709944883275,2017-08-23,1,2017-04-23,2017-09-30,41.3464664925416,-95.7485961914063,122,113,273
"3862",68146,0.736892776135651,2017-08-23,1,2017-04-23,2017-09-30,41.3464664925416,-95.7485961914063,122,113,273
